City,REPORT_DAT,Month,Day,Year,REPORT_DAT,OFFENSE,Violent/Non-Violent
Washington DC,1/20/20,1,20,2020,24-Aug,THEFT/OTHER,Non-Violent
Washington DC,1/20/20,1,20,2020,24-Aug,THEFT/OTHER,Non-Violent
Washington DC,1/20/20,1,20,2020,24-Aug,ROBBERY,Non-Violent
Washington DC,1/20/20,1,20,2020,24-Aug,THEFT/OTHER,Non-Violent
Washington DC,1/20/20,1,20,2020,24-Aug,THEFT/OTHER,Non-Violent
Washington DC,1/20/20,1,20,2020,24-Aug,ROBBERY,Non-Violent
Washington DC,1/20/20,1,20,2020,24-Aug,THEFT F/AUTO,Non-Violent
Washington DC,1/20/20,1,20,2020,24-Aug,THEFT/OTHER,Non-Violent
Washington DC,1/20/20,1,20,2020,24-Aug,ROBBERY,Non-Violent
Washington DC,1/20/20,1,20,2020,24-Aug,THEFT/OTHER,Non-Violent
Washington DC,1/20/20,1,20,2020,24-Aug,THEFT/OTHER,Non-Violent
Washington DC,1/20/20,1,20,2020,24-Aug,THEFT/OTHER,Non-Violent
Washington DC,1/20/20,1,20,2020,24-Aug,THEFT F/AUTO,Non-Violent
Washington DC,1/20/20,1,20,2020,24-Aug,THEFT/OTHER,Non-Violent
Washington DC,1/20/20,1,20,2020,24-Aug,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,1/20/20,1,20,2020,24-Aug,THEFT F/AUTO,Non-Violent
Washington DC,1/20/20,1,20,2020,24-Aug,THEFT F/AUTO,Non-Violent
Washington DC,1/20/20,1,20,2020,24-Aug,THEFT F/AUTO,Non-Violent
Washington DC,1/20/20,1,20,2020,24-Aug,THEFT F/AUTO,Non-Violent
Washington DC,1/20/20,1,20,2020,24-Aug,THEFT F/AUTO,Non-Violent
Washington DC,1/20/20,1,20,2020,24-Aug,THEFT/OTHER,Non-Violent
Washington DC,1/20/20,1,20,2020,24-Aug,THEFT F/AUTO,Non-Violent
Washington DC,1/20/20,1,20,2020,24-Aug,THEFT/OTHER,Non-Violent
Washington DC,1/20/20,1,20,2020,24-Aug,THEFT/OTHER,Non-Violent
Washington DC,1/20/20,1,20,2020,24-Sep,THEFT/OTHER,Non-Violent
Washington DC,1/20/20,1,20,2020,24-Sep,THEFT F/AUTO,Non-Violent
Washington DC,1/20/20,1,20,2020,24-Sep,THEFT/OTHER,Non-Violent
Washington DC,1/20/20,1,20,2020,24-Sep,THEFT/OTHER,Non-Violent
Washington DC,1/20/20,1,20,2020,24-Sep,THEFT F/AUTO,Non-Violent
Washington DC,1/20/20,1,20,2020,24-Sep,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,1/20/20,1,20,2020,24-Sep,THEFT F/AUTO,Non-Violent
Washington DC,1/20/20,1,20,2020,24-Sep,THEFT F/AUTO,Non-Violent
Washington DC,1/20/20,1,20,2020,24-Sep,THEFT/OTHER,Non-Violent
Washington DC,1/20/20,1,20,2020,24-Sep,BURGLARY,Non-Violent
Washington DC,1/20/20,1,20,2020,24-Sep,THEFT F/AUTO,Non-Violent
Washington DC,1/20/20,1,20,2020,24-Sep,ROBBERY,Non-Violent
Washington DC,1/20/20,1,20,2020,24-Sep,THEFT/OTHER,Non-Violent
Washington DC,1/20/20,1,20,2020,24-Sep,THEFT F/AUTO,Non-Violent
Washington DC,1/20/20,1,20,2020,24-Sep,THEFT/OTHER,Non-Violent
Washington DC,1/20/20,1,20,2020,24-Sep,THEFT F/AUTO,Non-Violent
Washington DC,1/20/20,1,20,2020,24-Sep,THEFT F/AUTO,Non-Violent
Washington DC,1/20/20,1,20,2020,24-Sep,THEFT/OTHER,Non-Violent
Washington DC,1/20/20,1,20,2020,24-Sep,THEFT F/AUTO,Non-Violent
Washington DC,1/20/20,1,20,2020,24-Sep,THEFT F/AUTO,Non-Violent
Washington DC,1/20/20,1,20,2020,24-Sep,THEFT F/AUTO,Non-Violent
Washington DC,1/20/20,1,20,2020,24-Sep,THEFT F/AUTO,Non-Violent
Washington DC,1/20/20,1,20,2020,24-Sep,THEFT/OTHER,Non-Violent
Washington DC,1/20/20,1,20,2020,24-Sep,THEFT F/AUTO,Non-Violent
Washington DC,1/20/20,1,20,2020,24-Sep,THEFT F/AUTO,Non-Violent
Washington DC,1/20/20,1,20,2020,24-Sep,THEFT F/AUTO,Non-Violent
Washington DC,1/20/20,1,20,2020,24-Sep,BURGLARY,Non-Violent
Washington DC,1/20/20,1,20,2020,24-Sep,THEFT/OTHER,Non-Violent
Washington DC,1/20/20,1,20,2020,24-Sep,THEFT F/AUTO,Non-Violent
Washington DC,1/20/20,1,20,2020,24-Sep,THEFT/OTHER,Non-Violent
Washington DC,1/20/20,1,20,2020,24-Oct,THEFT/OTHER,Non-Violent
Washington DC,1/20/20,1,20,2020,24-Oct,THEFT/OTHER,Non-Violent
Washington DC,1/20/20,1,20,2020,24-Oct,THEFT/OTHER,Non-Violent
Washington DC,1/20/20,1,20,2020,24-Oct,THEFT/OTHER,Non-Violent
Washington DC,1/20/20,1,20,2020,24-Oct,THEFT/OTHER,Non-Violent
Washington DC,1/20/20,1,20,2020,24-Oct,THEFT/OTHER,Non-Violent
Washington DC,1/20/20,1,20,2020,24-Oct,THEFT F/AUTO,Non-Violent
Washington DC,1/21/20,1,21,2020,24-Oct,BURGLARY,Non-Violent
Washington DC,1/21/20,1,21,2020,24-Oct,THEFT/OTHER,Non-Violent
Washington DC,1/21/20,1,21,2020,24-Oct,THEFT F/AUTO,Non-Violent
Washington DC,1/21/20,1,21,2020,24-Oct,THEFT/OTHER,Non-Violent
Washington DC,1/21/20,1,21,2020,24-Oct,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,1/21/20,1,21,2020,24-Oct,THEFT F/AUTO,Non-Violent
Washington DC,1/21/20,1,21,2020,24-Oct,THEFT/OTHER,Non-Violent
Washington DC,1/21/20,1,21,2020,24-Oct,THEFT/OTHER,Non-Violent
Washington DC,1/21/20,1,21,2020,24-Oct,THEFT/OTHER,Non-Violent
Washington DC,1/21/20,1,21,2020,24-Oct,THEFT/OTHER,Non-Violent
Washington DC,1/21/20,1,21,2020,24-Oct,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,1/21/20,1,21,2020,24-Oct,BURGLARY,Non-Violent
Washington DC,1/21/20,1,21,2020,24-Oct,THEFT/OTHER,Non-Violent
Washington DC,1/21/20,1,21,2020,24-Oct,THEFT/OTHER,Non-Violent
Washington DC,1/21/20,1,21,2020,24-Oct,THEFT/OTHER,Non-Violent
Washington DC,1/21/20,1,21,2020,24-Oct,THEFT/OTHER,Non-Violent
Washington DC,1/21/20,1,21,2020,24-Oct,THEFT F/AUTO,Non-Violent
Washington DC,1/21/20,1,21,2020,24-Oct,THEFT F/AUTO,Non-Violent
Washington DC,1/21/20,1,21,2020,24-Oct,THEFT/OTHER,Non-Violent
Washington DC,1/21/20,1,21,2020,24-Oct,THEFT/OTHER,Non-Violent
Washington DC,1/21/20,1,21,2020,24-Oct,THEFT/OTHER,Non-Violent
Washington DC,1/21/20,1,21,2020,24-Oct,THEFT F/AUTO,Non-Violent
Washington DC,1/21/20,1,21,2020,24-Oct,THEFT F/AUTO,Non-Violent
Washington DC,1/21/20,1,21,2020,24-Oct,THEFT/OTHER,Non-Violent
Washington DC,1/21/20,1,21,2020,24-Nov,THEFT/OTHER,Non-Violent
Washington DC,1/21/20,1,21,2020,24-Nov,BURGLARY,Non-Violent
Washington DC,1/21/20,1,21,2020,24-Nov,THEFT F/AUTO,Non-Violent
Washington DC,1/21/20,1,21,2020,24-Nov,THEFT/OTHER,Non-Violent
Washington DC,1/21/20,1,21,2020,24-Nov,THEFT/OTHER,Non-Violent
Washington DC,1/21/20,1,21,2020,24-Nov,THEFT/OTHER,Non-Violent
Washington DC,1/21/20,1,21,2020,24-Nov,THEFT F/AUTO,Non-Violent
Washington DC,1/21/20,1,21,2020,24-Nov,THEFT/OTHER,Non-Violent
Washington DC,1/21/20,1,21,2020,24-Nov,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,1/21/20,1,21,2020,24-Nov,THEFT/OTHER,Non-Violent
Washington DC,1/21/20,1,21,2020,24-Nov,THEFT F/AUTO,Non-Violent
Washington DC,1/21/20,1,21,2020,24-Nov,THEFT/OTHER,Non-Violent
Washington DC,1/21/20,1,21,2020,24-Nov,THEFT F/AUTO,Non-Violent
Washington DC,1/21/20,1,21,2020,24-Nov,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,1/21/20,1,21,2020,24-Nov,THEFT/OTHER,Non-Violent
Washington DC,1/21/20,1,21,2020,24-Nov,THEFT F/AUTO,Non-Violent
Washington DC,1/21/20,1,21,2020,24-Nov,BURGLARY,Non-Violent
Washington DC,1/21/20,1,21,2020,24-Nov,THEFT/OTHER,Non-Violent
Washington DC,1/21/20,1,21,2020,24-Nov,THEFT/OTHER,Non-Violent
Washington DC,1/21/20,1,21,2020,24-Nov,THEFT/OTHER,Non-Violent
Washington DC,1/21/20,1,21,2020,24-Nov,THEFT/OTHER,Non-Violent
Washington DC,1/21/20,1,21,2020,24-Nov,THEFT F/AUTO,Non-Violent
Washington DC,1/21/20,1,21,2020,24-Nov,THEFT/OTHER,Non-Violent
Washington DC,1/21/20,1,21,2020,24-Nov,THEFT/OTHER,Non-Violent
Washington DC,1/21/20,1,21,2020,24-Nov,THEFT/OTHER,Non-Violent
Washington DC,1/21/20,1,21,2020,24-Nov,THEFT F/AUTO,Non-Violent
Washington DC,1/21/20,1,21,2020,24-Nov,THEFT/OTHER,Non-Violent
Washington DC,1/21/20,1,21,2020,24-Nov,THEFT/OTHER,Non-Violent
Washington DC,1/21/20,1,21,2020,24-Nov,THEFT F/AUTO,Non-Violent
Washington DC,1/21/20,1,21,2020,24-Nov,THEFT/OTHER,Non-Violent
Washington DC,1/21/20,1,21,2020,24-Dec,THEFT F/AUTO,Non-Violent
Washington DC,1/21/20,1,21,2020,24-Dec,THEFT/OTHER,Non-Violent
Washington DC,1/21/20,1,21,2020,24-Dec,BURGLARY,Non-Violent
Washington DC,1/21/20,1,21,2020,24-Dec,THEFT/OTHER,Non-Violent
Washington DC,1/21/20,1,21,2020,24-Dec,THEFT/OTHER,Non-Violent
Washington DC,1/21/20,1,21,2020,24-Dec,THEFT/OTHER,Non-Violent
Washington DC,1/21/20,1,21,2020,24-Dec,THEFT/OTHER,Non-Violent
Washington DC,1/21/20,1,21,2020,24-Dec,THEFT/OTHER,Non-Violent
Washington DC,1/21/20,1,21,2020,24-Dec,THEFT F/AUTO,Non-Violent
Washington DC,1/21/20,1,21,2020,24-Dec,THEFT F/AUTO,Non-Violent
Washington DC,1/21/20,1,21,2020,24-Dec,SEX ABUSE,Violent 
Washington DC,1/21/20,1,21,2020,24-Dec,THEFT/OTHER,Non-Violent
Washington DC,1/21/20,1,21,2020,24-Dec,THEFT F/AUTO,Non-Violent
Washington DC,1/21/20,1,21,2020,24-Dec,THEFT/OTHER,Non-Violent
Washington DC,1/21/20,1,21,2020,24-Dec,THEFT/OTHER,Non-Violent
Washington DC,1/21/20,1,21,2020,24-Dec,THEFT F/AUTO,Non-Violent
Washington DC,1/21/20,1,21,2020,24-Dec,THEFT/OTHER,Non-Violent
Washington DC,1/21/20,1,21,2020,24-Dec,THEFT/OTHER,Non-Violent
Washington DC,1/21/20,1,21,2020,24-Dec,THEFT/OTHER,Non-Violent
Washington DC,1/21/20,1,21,2020,24-Dec,THEFT/OTHER,Non-Violent
Washington DC,1/21/20,1,21,2020,24-Dec,THEFT F/AUTO,Non-Violent
Washington DC,1/21/20,1,21,2020,24-Dec,ROBBERY,Non-Violent
Washington DC,1/21/20,1,21,2020,24-Dec,THEFT/OTHER,Non-Violent
Washington DC,1/21/20,1,21,2020,24-Dec,THEFT/OTHER,Non-Violent
Washington DC,1/21/20,1,21,2020,24-Dec,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,1/21/20,1,21,2020,24-Dec,THEFT/OTHER,Non-Violent
Washington DC,1/21/20,1,21,2020,24-Dec,THEFT F/AUTO,Non-Violent
Washington DC,1/21/20,1,21,2020,24-Dec,THEFT/OTHER,Non-Violent
Washington DC,1/21/20,1,21,2020,24-Dec,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,1/21/20,1,21,2020,24-Dec,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,1/21/20,1,21,2020,24-Dec,THEFT F/AUTO,Non-Violent
Washington DC,1/21/20,1,21,2020,25-Jan,ROBBERY,Non-Violent
Washington DC,1/21/20,1,21,2020,25-Jan,THEFT/OTHER,Non-Violent
Washington DC,1/21/20,1,21,2020,25-Jan,THEFT/OTHER,Non-Violent
Washington DC,1/21/20,1,21,2020,25-Jan,THEFT/OTHER,Non-Violent
Washington DC,1/21/20,1,21,2020,25-Jan,THEFT/OTHER,Non-Violent
Washington DC,1/22/20,1,22,2020,25-Jan,THEFT/OTHER,Non-Violent
Washington DC,1/22/20,1,22,2020,25-Jan,THEFT/OTHER,Non-Violent
Washington DC,1/22/20,1,22,2020,25-Jan,ARSON,Violent 
Washington DC,1/22/20,1,22,2020,25-Jan,THEFT/OTHER,Non-Violent
Washington DC,1/22/20,1,22,2020,25-Jan,ROBBERY,Non-Violent
Washington DC,1/22/20,1,22,2020,25-Jan,THEFT F/AUTO,Non-Violent
Washington DC,1/22/20,1,22,2020,25-Jan,THEFT/OTHER,Non-Violent
Washington DC,1/22/20,1,22,2020,25-Jan,THEFT/OTHER,Non-Violent
Washington DC,1/22/20,1,22,2020,25-Jan,THEFT/OTHER,Non-Violent
Washington DC,1/22/20,1,22,2020,25-Jan,THEFT/OTHER,Non-Violent
Washington DC,1/22/20,1,22,2020,25-Jan,THEFT F/AUTO,Non-Violent
Washington DC,1/22/20,1,22,2020,25-Jan,THEFT/OTHER,Non-Violent
Washington DC,1/22/20,1,22,2020,25-Jan,THEFT F/AUTO,Non-Violent
Washington DC,1/22/20,1,22,2020,25-Jan,THEFT F/AUTO,Non-Violent
Washington DC,1/22/20,1,22,2020,25-Jan,THEFT F/AUTO,Non-Violent
Washington DC,1/22/20,1,22,2020,25-Jan,THEFT F/AUTO,Non-Violent
Washington DC,1/22/20,1,22,2020,25-Jan,THEFT/OTHER,Non-Violent
Washington DC,1/22/20,1,22,2020,25-Jan,THEFT F/AUTO,Non-Violent
Washington DC,1/22/20,1,22,2020,25-Jan,THEFT F/AUTO,Non-Violent
Washington DC,1/22/20,1,22,2020,25-Jan,THEFT/OTHER,Non-Violent
Washington DC,1/22/20,1,22,2020,25-Jan,THEFT F/AUTO,Non-Violent
Washington DC,1/22/20,1,22,2020,25-Jan,THEFT F/AUTO,Non-Violent
Washington DC,1/22/20,1,22,2020,25-Jan,BURGLARY,Non-Violent
Washington DC,1/22/20,1,22,2020,25-Jan,THEFT/OTHER,Non-Violent
Washington DC,1/22/20,1,22,2020,25-Jan,THEFT/OTHER,Non-Violent
Washington DC,1/22/20,1,22,2020,25-Jan,BURGLARY,Non-Violent
Washington DC,1/22/20,1,22,2020,25-Feb,THEFT/OTHER,Non-Violent
Washington DC,1/22/20,1,22,2020,25-Feb,THEFT/OTHER,Non-Violent
Washington DC,1/22/20,1,22,2020,25-Feb,THEFT F/AUTO,Non-Violent
Washington DC,1/22/20,1,22,2020,25-Feb,THEFT/OTHER,Non-Violent
Washington DC,1/22/20,1,22,2020,25-Feb,THEFT/OTHER,Non-Violent
Washington DC,1/22/20,1,22,2020,25-Feb,THEFT/OTHER,Non-Violent
Washington DC,1/22/20,1,22,2020,25-Feb,THEFT/OTHER,Non-Violent
Washington DC,1/22/20,1,22,2020,25-Feb,THEFT F/AUTO,Non-Violent
Washington DC,1/22/20,1,22,2020,25-Feb,THEFT/OTHER,Non-Violent
Washington DC,1/22/20,1,22,2020,25-Feb,THEFT/OTHER,Non-Violent
Washington DC,1/22/20,1,22,2020,25-Feb,THEFT F/AUTO,Non-Violent
Washington DC,1/22/20,1,22,2020,25-Feb,THEFT/OTHER,Non-Violent
Washington DC,1/22/20,1,22,2020,25-Feb,THEFT/OTHER,Non-Violent
Washington DC,1/22/20,1,22,2020,25-Feb,THEFT F/AUTO,Non-Violent
Washington DC,1/22/20,1,22,2020,25-Feb,THEFT/OTHER,Non-Violent
Washington DC,1/22/20,1,22,2020,25-Feb,THEFT/OTHER,Non-Violent
Washington DC,1/22/20,1,22,2020,25-Feb,THEFT F/AUTO,Non-Violent
Washington DC,1/22/20,1,22,2020,25-Feb,THEFT F/AUTO,Non-Violent
Washington DC,1/22/20,1,22,2020,25-Feb,THEFT/OTHER,Non-Violent
Washington DC,1/22/20,1,22,2020,25-Feb,THEFT F/AUTO,Non-Violent
Washington DC,1/22/20,1,22,2020,25-Feb,ROBBERY,Non-Violent
Washington DC,1/22/20,1,22,2020,25-Feb,THEFT F/AUTO,Non-Violent
Washington DC,1/22/20,1,22,2020,25-Feb,THEFT F/AUTO,Non-Violent
Washington DC,1/22/20,1,22,2020,25-Feb,THEFT/OTHER,Non-Violent
Washington DC,1/22/20,1,22,2020,25-Feb,THEFT/OTHER,Non-Violent
Washington DC,1/22/20,1,22,2020,25-Feb,THEFT/OTHER,Non-Violent
Washington DC,1/22/20,1,22,2020,25-Feb,THEFT/OTHER,Non-Violent
Washington DC,1/22/20,1,22,2020,25-Feb,THEFT F/AUTO,Non-Violent
Washington DC,1/22/20,1,22,2020,25-Mar,THEFT F/AUTO,Non-Violent
Washington DC,1/22/20,1,22,2020,25-Mar,THEFT/OTHER,Non-Violent
Washington DC,1/22/20,1,22,2020,25-Mar,THEFT F/AUTO,Non-Violent
Washington DC,1/22/20,1,22,2020,25-Mar,THEFT/OTHER,Non-Violent
Washington DC,1/22/20,1,22,2020,25-Mar,THEFT F/AUTO,Non-Violent
Washington DC,1/22/20,1,22,2020,25-Mar,THEFT/OTHER,Non-Violent
Washington DC,1/22/20,1,22,2020,25-Mar,THEFT F/AUTO,Non-Violent
Washington DC,1/22/20,1,22,2020,25-Mar,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,1/22/20,1,22,2020,25-Mar,ROBBERY,Non-Violent
Washington DC,1/22/20,1,22,2020,25-Mar,THEFT/OTHER,Non-Violent
Washington DC,1/22/20,1,22,2020,25-Mar,THEFT/OTHER,Non-Violent
Washington DC,1/22/20,1,22,2020,25-Mar,THEFT/OTHER,Non-Violent
Washington DC,1/22/20,1,22,2020,25-Mar,ROBBERY,Non-Violent
Washington DC,1/22/20,1,22,2020,25-Mar,THEFT F/AUTO,Non-Violent
Washington DC,1/22/20,1,22,2020,25-Mar,THEFT/OTHER,Non-Violent
Washington DC,1/22/20,1,22,2020,25-Mar,THEFT/OTHER,Non-Violent
Washington DC,1/22/20,1,22,2020,25-Mar,THEFT/OTHER,Non-Violent
Washington DC,1/22/20,1,22,2020,25-Mar,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,1/22/20,1,22,2020,25-Mar,THEFT F/AUTO,Non-Violent
Washington DC,1/22/20,1,22,2020,25-Mar,ROBBERY,Non-Violent
Washington DC,1/22/20,1,22,2020,25-Mar,THEFT/OTHER,Non-Violent
Washington DC,1/22/20,1,22,2020,25-Mar,THEFT/OTHER,Non-Violent
Washington DC,1/22/20,1,22,2020,25-Mar,THEFT/OTHER,Non-Violent
Washington DC,1/22/20,1,22,2020,25-Mar,THEFT/OTHER,Non-Violent
Washington DC,1/22/20,1,22,2020,25-Mar,THEFT/OTHER,Non-Violent
Washington DC,1/22/20,1,22,2020,25-Mar,THEFT/OTHER,Non-Violent
Washington DC,1/22/20,1,22,2020,25-Mar,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,1/22/20,1,22,2020,25-Mar,THEFT F/AUTO,Non-Violent
Washington DC,1/22/20,1,22,2020,25-Mar,ROBBERY,Non-Violent
Washington DC,1/22/20,1,22,2020,25-Mar,ROBBERY,Non-Violent
Washington DC,1/22/20,1,22,2020,25-Mar,THEFT F/AUTO,Non-Violent
Washington DC,1/22/20,1,22,2020,25-Apr,THEFT/OTHER,Non-Violent
Washington DC,1/22/20,1,22,2020,25-Apr,THEFT/OTHER,Non-Violent
Washington DC,1/22/20,1,22,2020,25-Apr,THEFT F/AUTO,Non-Violent
Washington DC,1/22/20,1,22,2020,25-Apr,BURGLARY,Non-Violent
Washington DC,1/22/20,1,22,2020,25-Apr,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,1/22/20,1,22,2020,25-Apr,THEFT/OTHER,Non-Violent
Washington DC,1/22/20,1,22,2020,25-Apr,ROBBERY,Non-Violent
Washington DC,1/22/20,1,22,2020,25-Apr,THEFT/OTHER,Non-Violent
Washington DC,1/22/20,1,22,2020,25-Apr,THEFT/OTHER,Non-Violent
Washington DC,1/22/20,1,22,2020,25-Apr,THEFT/OTHER,Non-Violent
Washington DC,1/22/20,1,22,2020,25-Apr,THEFT/OTHER,Non-Violent
Washington DC,1/22/20,1,22,2020,25-Apr,THEFT F/AUTO,Non-Violent
Washington DC,1/22/20,1,22,2020,25-Apr,BURGLARY,Non-Violent
Washington DC,1/22/20,1,22,2020,25-Apr,THEFT/OTHER,Non-Violent
Washington DC,1/22/20,1,22,2020,25-Apr,THEFT/OTHER,Non-Violent
Washington DC,1/23/20,1,23,2020,25-Apr,THEFT F/AUTO,Non-Violent
Washington DC,1/23/20,1,23,2020,25-Apr,THEFT/OTHER,Non-Violent
Washington DC,1/23/20,1,23,2020,25-Apr,THEFT/OTHER,Non-Violent
Washington DC,1/23/20,1,23,2020,25-Apr,THEFT F/AUTO,Non-Violent
Washington DC,1/23/20,1,23,2020,25-Apr,BURGLARY,Non-Violent
Washington DC,1/23/20,1,23,2020,25-Apr,THEFT F/AUTO,Non-Violent
Washington DC,1/23/20,1,23,2020,25-Apr,THEFT F/AUTO,Non-Violent
Washington DC,1/23/20,1,23,2020,25-Apr,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,1/23/20,1,23,2020,25-Apr,THEFT/OTHER,Non-Violent
Washington DC,1/23/20,1,23,2020,25-Apr,THEFT/OTHER,Non-Violent
Washington DC,1/23/20,1,23,2020,25-Apr,ROBBERY,Non-Violent
Washington DC,1/23/20,1,23,2020,25-Apr,ROBBERY,Non-Violent
Washington DC,1/23/20,1,23,2020,25-Apr,ROBBERY,Non-Violent
Washington DC,1/23/20,1,23,2020,25-Apr,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,1/23/20,1,23,2020,25-Apr,BURGLARY,Non-Violent
Washington DC,1/23/20,1,23,2020,25-May,THEFT/OTHER,Non-Violent
Washington DC,1/23/20,1,23,2020,25-May,THEFT/OTHER,Non-Violent
Washington DC,1/23/20,1,23,2020,25-May,THEFT/OTHER,Non-Violent
Washington DC,1/23/20,1,23,2020,25-May,THEFT/OTHER,Non-Violent
Washington DC,1/23/20,1,23,2020,25-May,THEFT F/AUTO,Non-Violent
Washington DC,1/23/20,1,23,2020,25-May,THEFT F/AUTO,Non-Violent
Washington DC,1/23/20,1,23,2020,25-May,THEFT F/AUTO,Non-Violent
Washington DC,1/23/20,1,23,2020,25-May,THEFT F/AUTO,Non-Violent
Washington DC,1/23/20,1,23,2020,25-May,THEFT F/AUTO,Non-Violent
Washington DC,1/23/20,1,23,2020,25-May,THEFT F/AUTO,Non-Violent
Washington DC,1/23/20,1,23,2020,25-May,THEFT F/AUTO,Non-Violent
Washington DC,1/23/20,1,23,2020,25-May,THEFT F/AUTO,Non-Violent
Washington DC,1/23/20,1,23,2020,25-May,THEFT F/AUTO,Non-Violent
Washington DC,1/23/20,1,23,2020,25-May,THEFT F/AUTO,Non-Violent
Washington DC,1/23/20,1,23,2020,25-May,THEFT/OTHER,Non-Violent
Washington DC,1/23/20,1,23,2020,25-May,THEFT F/AUTO,Non-Violent
Washington DC,1/23/20,1,23,2020,25-May,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,1/23/20,1,23,2020,25-May,THEFT/OTHER,Non-Violent
Washington DC,1/23/20,1,23,2020,25-May,THEFT F/AUTO,Non-Violent
Washington DC,1/23/20,1,23,2020,25-May,THEFT/OTHER,Non-Violent
Washington DC,1/23/20,1,23,2020,25-May,THEFT F/AUTO,Non-Violent
Washington DC,1/23/20,1,23,2020,25-May,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,1/23/20,1,23,2020,25-May,THEFT/OTHER,Non-Violent
Washington DC,1/23/20,1,23,2020,25-May,THEFT F/AUTO,Non-Violent
Washington DC,1/23/20,1,23,2020,25-May,THEFT F/AUTO,Non-Violent
Washington DC,1/23/20,1,23,2020,25-May,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,1/23/20,1,23,2020,25-May,THEFT F/AUTO,Non-Violent
Washington DC,1/23/20,1,23,2020,25-May,THEFT/OTHER,Non-Violent
Washington DC,1/23/20,1,23,2020,25-May,BURGLARY,Non-Violent
Washington DC,1/23/20,1,23,2020,25-May,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,1/23/20,1,23,2020,25-May,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,1/23/20,1,23,2020,25-Jun,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,1/23/20,1,23,2020,25-Jun,THEFT F/AUTO,Non-Violent
Washington DC,1/23/20,1,23,2020,25-Jun,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,1/23/20,1,23,2020,25-Jun,THEFT F/AUTO,Non-Violent
Washington DC,1/23/20,1,23,2020,25-Jun,THEFT/OTHER,Non-Violent
Washington DC,1/23/20,1,23,2020,25-Jun,THEFT F/AUTO,Non-Violent
Washington DC,1/23/20,1,23,2020,25-Jun,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,1/23/20,1,23,2020,25-Jun,THEFT/OTHER,Non-Violent
Washington DC,1/23/20,1,23,2020,25-Jun,THEFT F/AUTO,Non-Violent
Washington DC,1/23/20,1,23,2020,25-Jun,THEFT F/AUTO,Non-Violent
Washington DC,1/23/20,1,23,2020,25-Jun,THEFT/OTHER,Non-Violent
Washington DC,1/23/20,1,23,2020,25-Jun,THEFT/OTHER,Non-Violent
Washington DC,1/23/20,1,23,2020,25-Jun,THEFT/OTHER,Non-Violent
Washington DC,1/23/20,1,23,2020,25-Jun,THEFT/OTHER,Non-Violent
Washington DC,1/23/20,1,23,2020,25-Jun,THEFT F/AUTO,Non-Violent
Washington DC,1/23/20,1,23,2020,25-Jun,THEFT F/AUTO,Non-Violent
Washington DC,1/23/20,1,23,2020,25-Jun,THEFT/OTHER,Non-Violent
Washington DC,1/23/20,1,23,2020,25-Jun,THEFT F/AUTO,Non-Violent
Washington DC,1/23/20,1,23,2020,25-Jun,THEFT/OTHER,Non-Violent
Washington DC,1/23/20,1,23,2020,25-Jun,THEFT/OTHER,Non-Violent
Washington DC,1/23/20,1,23,2020,25-Jun,BURGLARY,Non-Violent
Washington DC,1/23/20,1,23,2020,25-Jun,THEFT F/AUTO,Non-Violent
Washington DC,1/23/20,1,23,2020,25-Jun,THEFT F/AUTO,Non-Violent
Washington DC,1/23/20,1,23,2020,25-Jun,THEFT/OTHER,Non-Violent
Washington DC,1/23/20,1,23,2020,25-Jun,THEFT F/AUTO,Non-Violent
Washington DC,1/23/20,1,23,2020,25-Jun,THEFT/OTHER,Non-Violent
Washington DC,1/23/20,1,23,2020,25-Jun,THEFT F/AUTO,Non-Violent
Washington DC,1/23/20,1,23,2020,25-Jun,THEFT F/AUTO,Non-Violent
Washington DC,1/23/20,1,23,2020,25-Jun,THEFT/OTHER,Non-Violent
Washington DC,1/23/20,1,23,2020,25-Jun,THEFT/OTHER,Non-Violent
Washington DC,1/23/20,1,23,2020,25-Jul,THEFT F/AUTO,Non-Violent
Washington DC,1/23/20,1,23,2020,25-Jul,THEFT F/AUTO,Non-Violent
