City,Date,month,day,year,Date,OFFENSE,Violent/Non-Violent
Washington DC,2/3/19,2,3,2019,26-Dec,THEFT F/AUTO,Non-Violent
Washington DC,2/3/19,2,3,2019,26-Dec,THEFT F/AUTO,Non-Violent
Washington DC,2/3/19,2,3,2019,26-Dec,THEFT F/AUTO,Non-Violent
Washington DC,2/3/19,2,3,2019,26-Dec,THEFT F/AUTO,Non-Violent
Washington DC,2/3/19,2,3,2019,26-Dec,THEFT/OTHER,Non-Violent
Washington DC,2/3/19,2,3,2019,26-Dec,THEFT/OTHER,Non-Violent
Washington DC,2/3/19,2,3,2019,27-Jan,THEFT/OTHER,Non-Violent
Washington DC,2/3/19,2,3,2019,27-Jan,THEFT F/AUTO,Non-Violent
Washington DC,2/3/19,2,3,2019,27-Jan,ROBBERY,Non-Violent
Washington DC,2/3/19,2,3,2019,27-Jan,THEFT F/AUTO,Non-Violent
Washington DC,2/3/19,2,3,2019,27-Jan,THEFT/OTHER,Non-Violent
Washington DC,2/3/19,2,3,2019,27-Jan,THEFT/OTHER,Non-Violent
Washington DC,2/3/19,2,3,2019,27-Jan,THEFT/OTHER,Non-Violent
Washington DC,2/4/19,2,4,2019,27-Jan,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,2/4/19,2,4,2019,27-Jan,THEFT F/AUTO,Non-Violent
Washington DC,2/4/19,2,4,2019,27-Jan,THEFT F/AUTO,Non-Violent
Washington DC,2/4/19,2,4,2019,27-Jan,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,2/4/19,2,4,2019,27-Jan,THEFT/OTHER,Non-Violent
Washington DC,2/4/19,2,4,2019,27-Jan,THEFT/OTHER,Non-Violent
Washington DC,2/4/19,2,4,2019,27-Jan,ROBBERY,Non-Violent
Washington DC,2/4/19,2,4,2019,27-Jan,BURGLARY,Non-Violent
Washington DC,2/4/19,2,4,2019,27-Jan,THEFT/OTHER,Non-Violent
Washington DC,2/4/19,2,4,2019,27-Jan,THEFT F/AUTO,Non-Violent
Washington DC,2/4/19,2,4,2019,27-Jan,THEFT/OTHER,Non-Violent
Washington DC,2/4/19,2,4,2019,27-Jan,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,2/4/19,2,4,2019,27-Jan,BURGLARY,Non-Violent
Washington DC,2/4/19,2,4,2019,27-Jan,THEFT/OTHER,Non-Violent
Washington DC,2/4/19,2,4,2019,27-Jan,THEFT/OTHER,Non-Violent
Washington DC,2/4/19,2,4,2019,27-Jan,THEFT/OTHER,Non-Violent
Washington DC,2/4/19,2,4,2019,27-Jan,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,2/4/19,2,4,2019,27-Jan,THEFT F/AUTO,Non-Violent
Washington DC,2/4/19,2,4,2019,27-Jan,THEFT/OTHER,Non-Violent
Washington DC,2/4/19,2,4,2019,27-Jan,THEFT F/AUTO,Non-Violent
Washington DC,2/4/19,2,4,2019,27-Jan,THEFT F/AUTO,Non-Violent
Washington DC,2/4/19,2,4,2019,27-Jan,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,2/4/19,2,4,2019,27-Jan,BURGLARY,Non-Violent
Washington DC,2/4/19,2,4,2019,27-Jan,THEFT F/AUTO,Non-Violent
Washington DC,2/4/19,2,4,2019,27-Feb,THEFT F/AUTO,Non-Violent
Washington DC,2/4/19,2,4,2019,27-Feb,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,2/4/19,2,4,2019,27-Feb,THEFT/OTHER,Non-Violent
Washington DC,2/4/19,2,4,2019,27-Feb,THEFT/OTHER,Non-Violent
Washington DC,2/4/19,2,4,2019,27-Feb,BURGLARY,Non-Violent
Washington DC,2/4/19,2,4,2019,27-Feb,THEFT/OTHER,Non-Violent
Washington DC,2/4/19,2,4,2019,27-Feb,THEFT F/AUTO,Non-Violent
Washington DC,2/4/19,2,4,2019,27-Feb,THEFT/OTHER,Non-Violent
Washington DC,2/4/19,2,4,2019,27-Feb,THEFT/OTHER,Non-Violent
Washington DC,2/4/19,2,4,2019,27-Feb,BURGLARY,Non-Violent
Washington DC,2/4/19,2,4,2019,27-Feb,BURGLARY,Non-Violent
Washington DC,2/4/19,2,4,2019,27-Feb,THEFT/OTHER,Non-Violent
Washington DC,2/4/19,2,4,2019,27-Feb,BURGLARY,Non-Violent
Washington DC,2/4/19,2,4,2019,27-Feb,ROBBERY,Non-Violent
Washington DC,2/4/19,2,4,2019,27-Feb,THEFT/OTHER,Non-Violent
Washington DC,2/4/19,2,4,2019,27-Feb,THEFT/OTHER,Non-Violent
Washington DC,2/4/19,2,4,2019,27-Feb,THEFT/OTHER,Non-Violent
Washington DC,2/4/19,2,4,2019,27-Feb,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,2/4/19,2,4,2019,27-Feb,THEFT/OTHER,Non-Violent
Washington DC,2/4/19,2,4,2019,27-Feb,THEFT F/AUTO,Non-Violent
Washington DC,2/4/19,2,4,2019,27-Feb,THEFT F/AUTO,Non-Violent
Washington DC,2/4/19,2,4,2019,27-Feb,THEFT F/AUTO,Non-Violent
Washington DC,2/4/19,2,4,2019,27-Feb,THEFT F/AUTO,Non-Violent
Washington DC,2/4/19,2,4,2019,27-Feb,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,2/4/19,2,4,2019,27-Feb,THEFT/OTHER,Non-Violent
Washington DC,2/4/19,2,4,2019,27-Feb,THEFT/OTHER,Non-Violent
Washington DC,2/4/19,2,4,2019,27-Feb,THEFT F/AUTO,Non-Violent
Washington DC,2/4/19,2,4,2019,27-Feb,THEFT/OTHER,Non-Violent
Washington DC,2/4/19,2,4,2019,27-Mar,THEFT/OTHER,Non-Violent
Washington DC,2/4/19,2,4,2019,27-Mar,THEFT F/AUTO,Non-Violent
Washington DC,2/4/19,2,4,2019,27-Mar,BURGLARY,Non-Violent
Washington DC,2/4/19,2,4,2019,27-Mar,THEFT F/AUTO,Non-Violent
Washington DC,2/4/19,2,4,2019,27-Mar,THEFT/OTHER,Non-Violent
Washington DC,2/4/19,2,4,2019,27-Mar,THEFT/OTHER,Non-Violent
Washington DC,2/4/19,2,4,2019,27-Mar,THEFT/OTHER,Non-Violent
Washington DC,2/4/19,2,4,2019,27-Mar,SEX ABUSE,Violent
Washington DC,2/4/19,2,4,2019,27-Mar,THEFT F/AUTO,Non-Violent
Washington DC,2/4/19,2,4,2019,27-Mar,THEFT/OTHER,Non-Violent
Washington DC,2/4/19,2,4,2019,27-Mar,THEFT/OTHER,Non-Violent
Washington DC,2/4/19,2,4,2019,27-Mar,THEFT F/AUTO,Non-Violent
Washington DC,2/4/19,2,4,2019,27-Mar,THEFT F/AUTO,Non-Violent
Washington DC,2/4/19,2,4,2019,27-Mar,THEFT F/AUTO,Non-Violent
Washington DC,2/4/19,2,4,2019,27-Mar,BURGLARY,Non-Violent
Washington DC,2/4/19,2,4,2019,27-Mar,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,2/4/19,2,4,2019,27-Mar,THEFT/OTHER,Non-Violent
Washington DC,2/4/19,2,4,2019,27-Mar,THEFT/OTHER,Non-Violent
Washington DC,2/4/19,2,4,2019,27-Mar,THEFT F/AUTO,Non-Violent
Washington DC,2/4/19,2,4,2019,27-Mar,THEFT/OTHER,Non-Violent
Washington DC,2/4/19,2,4,2019,27-Mar,THEFT F/AUTO,Non-Violent
Washington DC,2/4/19,2,4,2019,27-Mar,THEFT/OTHER,Non-Violent
Washington DC,2/4/19,2,4,2019,27-Mar,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,2/4/19,2,4,2019,27-Mar,THEFT F/AUTO,Non-Violent
Washington DC,2/4/19,2,4,2019,27-Mar,THEFT/OTHER,Non-Violent
Washington DC,2/4/19,2,4,2019,27-Mar,THEFT F/AUTO,Non-Violent
Washington DC,2/4/19,2,4,2019,27-Mar,THEFT/OTHER,Non-Violent
Washington DC,2/4/19,2,4,2019,27-Mar,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,2/4/19,2,4,2019,27-Mar,THEFT F/AUTO,Non-Violent
Washington DC,2/4/19,2,4,2019,27-Mar,THEFT/OTHER,Non-Violent
Washington DC,2/4/19,2,4,2019,27-Mar,THEFT F/AUTO,Non-Violent
Washington DC,2/4/19,2,4,2019,27-Apr,THEFT F/AUTO,Non-Violent
Washington DC,2/4/19,2,4,2019,27-Apr,THEFT F/AUTO,Non-Violent
Washington DC,2/4/19,2,4,2019,27-Apr,THEFT/OTHER,Non-Violent
Washington DC,2/4/19,2,4,2019,27-Apr,THEFT F/AUTO,Non-Violent
Washington DC,2/4/19,2,4,2019,27-Apr,SEX ABUSE,Violent
Washington DC,2/4/19,2,4,2019,27-Apr,THEFT/OTHER,Non-Violent
Washington DC,2/4/19,2,4,2019,27-Apr,THEFT/OTHER,Non-Violent
Washington DC,2/4/19,2,4,2019,27-Apr,THEFT/OTHER,Non-Violent
Washington DC,2/4/19,2,4,2019,27-Apr,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,2/4/19,2,4,2019,27-Apr,THEFT/OTHER,Non-Violent
Washington DC,2/4/19,2,4,2019,27-Apr,THEFT/OTHER,Non-Violent
Washington DC,2/4/19,2,4,2019,27-Apr,THEFT/OTHER,Non-Violent
Washington DC,2/4/19,2,4,2019,27-Apr,THEFT/OTHER,Non-Violent
Washington DC,2/4/19,2,4,2019,27-Apr,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,2/4/19,2,4,2019,27-Apr,THEFT/OTHER,Non-Violent
Washington DC,2/4/19,2,4,2019,27-Apr,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,2/4/19,2,4,2019,27-Apr,THEFT/OTHER,Non-Violent
Washington DC,2/4/19,2,4,2019,27-Apr,THEFT F/AUTO,Non-Violent
Washington DC,2/4/19,2,4,2019,27-Apr,THEFT F/AUTO,Non-Violent
Washington DC,2/4/19,2,4,2019,27-Apr,THEFT/OTHER,Non-Violent
Washington DC,2/5/19,2,5,2019,27-Apr,THEFT F/AUTO,Non-Violent
Washington DC,2/5/19,2,5,2019,27-Apr,THEFT F/AUTO,Non-Violent
Washington DC,2/5/19,2,5,2019,27-Apr,THEFT/OTHER,Non-Violent
Washington DC,2/5/19,2,5,2019,27-Apr,THEFT F/AUTO,Non-Violent
Washington DC,2/5/19,2,5,2019,27-Apr,THEFT F/AUTO,Non-Violent
Washington DC,2/5/19,2,5,2019,27-Apr,THEFT/OTHER,Non-Violent
Washington DC,2/5/19,2,5,2019,27-Apr,THEFT F/AUTO,Non-Violent
Washington DC,2/5/19,2,5,2019,27-Apr,THEFT F/AUTO,Non-Violent
Washington DC,2/5/19,2,5,2019,27-Apr,THEFT/OTHER,Non-Violent
Washington DC,2/5/19,2,5,2019,27-Apr,THEFT F/AUTO,Non-Violent
Washington DC,2/5/19,2,5,2019,27-May,BURGLARY,Non-Violent
Washington DC,2/5/19,2,5,2019,27-May,THEFT F/AUTO,Non-Violent
Washington DC,2/5/19,2,5,2019,27-May,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,2/5/19,2,5,2019,27-May,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,2/5/19,2,5,2019,27-May,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,2/5/19,2,5,2019,27-May,THEFT/OTHER,Non-Violent
Washington DC,2/5/19,2,5,2019,27-May,THEFT F/AUTO,Non-Violent
Washington DC,2/5/19,2,5,2019,27-May,THEFT F/AUTO,Non-Violent
Washington DC,2/5/19,2,5,2019,27-May,BURGLARY,Non-Violent
Washington DC,2/5/19,2,5,2019,27-May,THEFT F/AUTO,Non-Violent
Washington DC,2/5/19,2,5,2019,27-May,THEFT F/AUTO,Non-Violent
Washington DC,2/5/19,2,5,2019,27-May,THEFT/OTHER,Non-Violent
Washington DC,2/5/19,2,5,2019,27-May,THEFT/OTHER,Non-Violent
Washington DC,2/5/19,2,5,2019,27-May,THEFT/OTHER,Non-Violent
Washington DC,2/5/19,2,5,2019,27-May,THEFT F/AUTO,Non-Violent
Washington DC,2/5/19,2,5,2019,27-May,THEFT F/AUTO,Non-Violent
Washington DC,2/5/19,2,5,2019,27-May,THEFT/OTHER,Non-Violent
Washington DC,2/5/19,2,5,2019,27-May,THEFT/OTHER,Non-Violent
Washington DC,2/5/19,2,5,2019,27-May,THEFT F/AUTO,Non-Violent
Washington DC,2/5/19,2,5,2019,27-May,THEFT/OTHER,Non-Violent
Washington DC,2/5/19,2,5,2019,27-May,THEFT/OTHER,Non-Violent
Washington DC,2/5/19,2,5,2019,27-May,THEFT/OTHER,Non-Violent
Washington DC,2/5/19,2,5,2019,27-May,THEFT F/AUTO,Non-Violent
Washington DC,2/5/19,2,5,2019,27-May,THEFT F/AUTO,Non-Violent
Washington DC,2/5/19,2,5,2019,27-May,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,2/5/19,2,5,2019,27-May,THEFT F/AUTO,Non-Violent
Washington DC,2/5/19,2,5,2019,27-May,THEFT/OTHER,Non-Violent
Washington DC,2/5/19,2,5,2019,27-May,THEFT F/AUTO,Non-Violent
Washington DC,2/5/19,2,5,2019,27-May,THEFT/OTHER,Non-Violent
Washington DC,2/5/19,2,5,2019,27-May,THEFT F/AUTO,Non-Violent
Washington DC,2/5/19,2,5,2019,27-May,THEFT/OTHER,Non-Violent
Washington DC,2/5/19,2,5,2019,27-Jun,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,2/5/19,2,5,2019,27-Jun,THEFT F/AUTO,Non-Violent
Washington DC,2/5/19,2,5,2019,27-Jun,THEFT/OTHER,Non-Violent
Washington DC,2/5/19,2,5,2019,27-Jun,THEFT/OTHER,Non-Violent
Washington DC,2/5/19,2,5,2019,27-Jun,THEFT/OTHER,Non-Violent
Washington DC,2/5/19,2,5,2019,27-Jun,THEFT/OTHER,Non-Violent
Washington DC,2/5/19,2,5,2019,27-Jun,THEFT/OTHER,Non-Violent
Washington DC,2/5/19,2,5,2019,27-Jun,THEFT F/AUTO,Non-Violent
Washington DC,2/5/19,2,5,2019,27-Jun,THEFT F/AUTO,Non-Violent
Washington DC,2/5/19,2,5,2019,27-Jun,THEFT/OTHER,Non-Violent
Washington DC,2/5/19,2,5,2019,27-Jun,THEFT F/AUTO,Non-Violent
Washington DC,2/5/19,2,5,2019,27-Jun,THEFT F/AUTO,Non-Violent
Washington DC,2/5/19,2,5,2019,27-Jun,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,2/5/19,2,5,2019,27-Jun,THEFT/OTHER,Non-Violent
Washington DC,2/5/19,2,5,2019,27-Jun,THEFT F/AUTO,Non-Violent
Washington DC,2/5/19,2,5,2019,27-Jun,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,2/5/19,2,5,2019,27-Jun,THEFT/OTHER,Non-Violent
Washington DC,2/5/19,2,5,2019,27-Jun,THEFT/OTHER,Non-Violent
Washington DC,2/5/19,2,5,2019,27-Jun,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,2/5/19,2,5,2019,27-Jun,THEFT/OTHER,Non-Violent
Washington DC,2/5/19,2,5,2019,27-Jun,THEFT F/AUTO,Non-Violent
Washington DC,2/5/19,2,5,2019,27-Jun,THEFT/OTHER,Non-Violent
Washington DC,2/5/19,2,5,2019,27-Jun,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,2/5/19,2,5,2019,27-Jun,THEFT/OTHER,Non-Violent
Washington DC,2/5/19,2,5,2019,27-Jun,THEFT/OTHER,Non-Violent
Washington DC,2/5/19,2,5,2019,27-Jun,THEFT F/AUTO,Non-Violent
Washington DC,2/5/19,2,5,2019,27-Jun,THEFT/OTHER,Non-Violent
Washington DC,2/5/19,2,5,2019,27-Jun,THEFT F/AUTO,Non-Violent
Washington DC,2/5/19,2,5,2019,27-Jun,THEFT F/AUTO,Non-Violent
Washington DC,2/5/19,2,5,2019,27-Jun,THEFT/OTHER,Non-Violent
Washington DC,2/5/19,2,5,2019,27-Jul,THEFT F/AUTO,Non-Violent
Washington DC,2/5/19,2,5,2019,27-Jul,THEFT/OTHER,Non-Violent
Washington DC,2/5/19,2,5,2019,27-Jul,THEFT/OTHER,Non-Violent
Washington DC,2/5/19,2,5,2019,27-Jul,THEFT F/AUTO,Non-Violent
Washington DC,2/5/19,2,5,2019,27-Jul,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,2/5/19,2,5,2019,27-Jul,THEFT/OTHER,Non-Violent
Washington DC,2/5/19,2,5,2019,27-Jul,THEFT/OTHER,Non-Violent
Washington DC,2/5/19,2,5,2019,27-Jul,THEFT/OTHER,Non-Violent
Washington DC,2/5/19,2,5,2019,27-Jul,THEFT F/AUTO,Non-Violent
Washington DC,2/5/19,2,5,2019,27-Jul,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,2/5/19,2,5,2019,27-Jul,THEFT/OTHER,Non-Violent
Washington DC,2/5/19,2,5,2019,27-Jul,THEFT/OTHER,Non-Violent
Washington DC,2/6/19,2,6,2019,27-Jul,HOMICIDE,Violent 
Washington DC,2/6/19,2,6,2019,27-Jul,THEFT/OTHER,Non-Violent
Washington DC,2/6/19,2,6,2019,27-Jul,THEFT F/AUTO,Non-Violent
Washington DC,2/6/19,2,6,2019,27-Jul,THEFT F/AUTO,Non-Violent
Washington DC,2/6/19,2,6,2019,27-Jul,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,2/6/19,2,6,2019,27-Jul,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,2/6/19,2,6,2019,27-Jul,ROBBERY,Non-Violent
Washington DC,2/6/19,2,6,2019,27-Jul,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,2/6/19,2,6,2019,27-Jul,THEFT/OTHER,Non-Violent
Washington DC,2/6/19,2,6,2019,27-Jul,THEFT/OTHER,Non-Violent
Washington DC,2/6/19,2,6,2019,27-Jul,THEFT F/AUTO,Non-Violent
Washington DC,2/6/19,2,6,2019,27-Jul,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,2/6/19,2,6,2019,27-Jul,THEFT/OTHER,Non-Violent
Washington DC,2/6/19,2,6,2019,27-Jul,THEFT F/AUTO,Non-Violent
Washington DC,2/6/19,2,6,2019,27-Jul,SEX ABUSE,Violent
Washington DC,2/6/19,2,6,2019,27-Jul,THEFT/OTHER,Non-Violent
Washington DC,2/6/19,2,6,2019,27-Jul,THEFT F/AUTO,Non-Violent
Washington DC,2/6/19,2,6,2019,27-Jul,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,2/6/19,2,6,2019,27-Jul,THEFT F/AUTO,Non-Violent
Washington DC,2/6/19,2,6,2019,27-Aug,THEFT/OTHER,Non-Violent
Washington DC,2/6/19,2,6,2019,27-Aug,THEFT/OTHER,Non-Violent
Washington DC,2/6/19,2,6,2019,27-Aug,THEFT/OTHER,Non-Violent
Washington DC,2/6/19,2,6,2019,27-Aug,THEFT F/AUTO,Non-Violent
Washington DC,2/6/19,2,6,2019,27-Aug,THEFT/OTHER,Non-Violent
Washington DC,2/6/19,2,6,2019,27-Aug,THEFT/OTHER,Non-Violent
Washington DC,2/6/19,2,6,2019,27-Aug,THEFT/OTHER,Non-Violent
Washington DC,2/6/19,2,6,2019,27-Aug,THEFT F/AUTO,Non-Violent
Washington DC,2/6/19,2,6,2019,27-Aug,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,2/6/19,2,6,2019,27-Aug,THEFT/OTHER,Non-Violent
Washington DC,2/6/19,2,6,2019,27-Aug,THEFT/OTHER,Non-Violent
Washington DC,2/6/19,2,6,2019,27-Aug,THEFT F/AUTO,Non-Violent
Washington DC,2/6/19,2,6,2019,27-Aug,THEFT F/AUTO,Non-Violent
Washington DC,2/6/19,2,6,2019,27-Aug,THEFT F/AUTO,Non-Violent
Washington DC,2/6/19,2,6,2019,27-Aug,THEFT F/AUTO,Non-Violent
Washington DC,2/6/19,2,6,2019,27-Aug,THEFT F/AUTO,Non-Violent
Washington DC,2/6/19,2,6,2019,27-Aug,THEFT F/AUTO,Non-Violent
Washington DC,2/6/19,2,6,2019,27-Aug,THEFT/OTHER,Non-Violent
Washington DC,2/6/19,2,6,2019,27-Aug,THEFT F/AUTO,Non-Violent
Washington DC,2/6/19,2,6,2019,27-Aug,THEFT F/AUTO,Non-Violent
Washington DC,2/6/19,2,6,2019,27-Aug,THEFT F/AUTO,Non-Violent
Washington DC,2/6/19,2,6,2019,27-Aug,THEFT/OTHER,Non-Violent
Washington DC,2/6/19,2,6,2019,27-Aug,THEFT/OTHER,Non-Violent
Washington DC,2/6/19,2,6,2019,27-Aug,THEFT/OTHER,Non-Violent
Washington DC,2/6/19,2,6,2019,27-Aug,THEFT/OTHER,Non-Violent
Washington DC,2/6/19,2,6,2019,27-Aug,THEFT/OTHER,Non-Violent
Washington DC,2/6/19,2,6,2019,27-Aug,THEFT/OTHER,Non-Violent
Washington DC,2/6/19,2,6,2019,27-Aug,THEFT/OTHER,Non-Violent
Washington DC,2/6/19,2,6,2019,27-Aug,THEFT/OTHER,Non-Violent
Washington DC,2/6/19,2,6,2019,27-Aug,THEFT/OTHER,Non-Violent
Washington DC,2/6/19,2,6,2019,27-Aug,THEFT/OTHER,Non-Violent
Washington DC,2/6/19,2,6,2019,27-Sep,THEFT/OTHER,Non-Violent
Washington DC,2/6/19,2,6,2019,27-Sep,THEFT/OTHER,Non-Violent
Washington DC,2/6/19,2,6,2019,27-Sep,THEFT/OTHER,Non-Violent
Washington DC,2/6/19,2,6,2019,27-Sep,THEFT F/AUTO,Non-Violent
Washington DC,2/6/19,2,6,2019,27-Sep,THEFT F/AUTO,Non-Violent
Washington DC,2/6/19,2,6,2019,27-Sep,THEFT/OTHER,Non-Violent
Washington DC,2/6/19,2,6,2019,27-Sep,THEFT F/AUTO,Non-Violent
Washington DC,2/6/19,2,6,2019,27-Sep,THEFT/OTHER,Non-Violent
Washington DC,2/6/19,2,6,2019,27-Sep,THEFT F/AUTO,Non-Violent
Washington DC,2/6/19,2,6,2019,27-Sep,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,2/6/19,2,6,2019,27-Sep,THEFT/OTHER,Non-Violent
Washington DC,2/6/19,2,6,2019,27-Sep,THEFT/OTHER,Non-Violent
Washington DC,2/6/19,2,6,2019,27-Sep,THEFT F/AUTO,Non-Violent
Washington DC,2/6/19,2,6,2019,27-Sep,THEFT F/AUTO,Non-Violent
Washington DC,2/6/19,2,6,2019,27-Sep,THEFT F/AUTO,Non-Violent
Washington DC,2/6/19,2,6,2019,27-Sep,THEFT/OTHER,Non-Violent
Washington DC,2/6/19,2,6,2019,27-Sep,THEFT/OTHER,Non-Violent
Washington DC,2/6/19,2,6,2019,27-Sep,ROBBERY,Non-Violent
Washington DC,2/6/19,2,6,2019,27-Sep,THEFT/OTHER,Non-Violent
Washington DC,2/6/19,2,6,2019,27-Sep,THEFT/OTHER,Non-Violent
Washington DC,2/6/19,2,6,2019,27-Sep,THEFT/OTHER,Non-Violent
Washington DC,2/6/19,2,6,2019,27-Sep,ROBBERY,Non-Violent
Washington DC,2/6/19,2,6,2019,27-Sep,THEFT/OTHER,Non-Violent
Washington DC,2/6/19,2,6,2019,27-Sep,THEFT/OTHER,Non-Violent
Washington DC,2/6/19,2,6,2019,27-Sep,THEFT F/AUTO,Non-Violent
Washington DC,2/6/19,2,6,2019,27-Sep,THEFT F/AUTO,Non-Violent
Washington DC,2/6/19,2,6,2019,27-Sep,THEFT/OTHER,Non-Violent
Washington DC,2/6/19,2,6,2019,27-Sep,THEFT/OTHER,Non-Violent
Washington DC,2/6/19,2,6,2019,27-Sep,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,2/6/19,2,6,2019,27-Sep,THEFT F/AUTO,Non-Violent
Washington DC,2/6/19,2,6,2019,27-Oct,THEFT F/AUTO,Non-Violent
Washington DC,2/6/19,2,6,2019,27-Oct,THEFT/OTHER,Non-Violent
Washington DC,2/6/19,2,6,2019,27-Oct,THEFT F/AUTO,Non-Violent
Washington DC,2/6/19,2,6,2019,27-Oct,THEFT/OTHER,Non-Violent
Washington DC,2/6/19,2,6,2019,27-Oct,THEFT/OTHER,Non-Violent
Washington DC,2/6/19,2,6,2019,27-Oct,THEFT F/AUTO,Non-Violent
Washington DC,2/6/19,2,6,2019,27-Oct,THEFT/OTHER,Non-Violent
Washington DC,2/6/19,2,6,2019,27-Oct,THEFT/OTHER,Non-Violent
Washington DC,2/6/19,2,6,2019,27-Oct,BURGLARY,Non-Violent
Washington DC,2/6/19,2,6,2019,27-Oct,THEFT/OTHER,Non-Violent
Washington DC,2/6/19,2,6,2019,27-Oct,THEFT/OTHER,Non-Violent
Washington DC,2/6/19,2,6,2019,27-Oct,THEFT F/AUTO,Non-Violent
Washington DC,2/6/19,2,6,2019,27-Oct,ROBBERY,Non-Violent
Washington DC,2/6/19,2,6,2019,27-Oct,THEFT/OTHER,Non-Violent
Washington DC,2/6/19,2,6,2019,27-Oct,THEFT/OTHER,Non-Violent
Washington DC,2/6/19,2,6,2019,27-Oct,THEFT F/AUTO,Non-Violent
Washington DC,2/6/19,2,6,2019,27-Oct,THEFT/OTHER,Non-Violent
Washington DC,2/6/19,2,6,2019,27-Oct,BURGLARY,Non-Violent
Washington DC,2/7/19,2,7,2019,27-Oct,THEFT/OTHER,Non-Violent
Washington DC,2/7/19,2,7,2019,27-Oct,THEFT/OTHER,Non-Violent
Washington DC,2/7/19,2,7,2019,27-Oct,THEFT F/AUTO,Non-Violent
Washington DC,2/7/19,2,7,2019,27-Oct,THEFT/OTHER,Non-Violent
Washington DC,2/7/19,2,7,2019,27-Oct,THEFT/OTHER,Non-Violent
Washington DC,2/7/19,2,7,2019,27-Oct,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,2/7/19,2,7,2019,27-Oct,THEFT F/AUTO,Non-Violent
Washington DC,2/7/19,2,7,2019,27-Oct,ROBBERY,Non-Violent
Washington DC,2/7/19,2,7,2019,27-Oct,THEFT/OTHER,Non-Violent
Washington DC,2/7/19,2,7,2019,27-Oct,THEFT F/AUTO,Non-Violent
Washington DC,2/7/19,2,7,2019,27-Oct,THEFT F/AUTO,Non-Violent
Washington DC,2/7/19,2,7,2019,27-Oct,BURGLARY,Non-Violent
Washington DC,2/7/19,2,7,2019,27-Oct,THEFT/OTHER,Non-Violent
Washington DC,2/7/19,2,7,2019,27-Nov,THEFT F/AUTO,Non-Violent
Washington DC,2/7/19,2,7,2019,27-Nov,THEFT F/AUTO,Non-Violent
Washington DC,2/7/19,2,7,2019,27-Nov,THEFT/OTHER,Non-Violent
Washington DC,2/7/19,2,7,2019,27-Nov,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,2/7/19,2,7,2019,27-Nov,THEFT F/AUTO,Non-Violent
Washington DC,2/7/19,2,7,2019,27-Nov,THEFT F/AUTO,Non-Violent
Washington DC,2/7/19,2,7,2019,27-Nov,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,2/7/19,2,7,2019,27-Nov,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,2/7/19,2,7,2019,27-Nov,THEFT/OTHER,Non-Violent
Washington DC,2/7/19,2,7,2019,27-Nov,ROBBERY,Non-Violent
Washington DC,2/7/19,2,7,2019,27-Nov,THEFT/OTHER,Non-Violent
Washington DC,2/7/19,2,7,2019,27-Nov,THEFT/OTHER,Non-Violent
Washington DC,2/7/19,2,7,2019,27-Nov,THEFT F/AUTO,Non-Violent
Washington DC,2/7/19,2,7,2019,27-Nov,BURGLARY,Non-Violent
Washington DC,2/7/19,2,7,2019,27-Nov,THEFT F/AUTO,Non-Violent
Washington DC,2/7/19,2,7,2019,27-Nov,THEFT/OTHER,Non-Violent
